,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1499,2018-10-25,0.003867172996613612,-0.014317781724053343,0.017342433981050932,0.003867172996613612,0.003867172996613612,-0.0021931832548717856,-0.0021931832548717856,-0.0021931832548717856,-0.00010746332920240969,-0.00010746332920240969,-0.00010746332920240969,-0.002085719925669376,-0.002085719925669376,-0.002085719925669376,0.0,0.0,0.0,0.0016739897417418262
1500,2018-10-26,0.0038590330177052426,-0.012844430535833076,0.016809558115888447,0.0038590330177052426,0.0038590330177052426,-0.00166532439683138,-0.00166532439683138,-0.00166532439683138,0.0005704791033619817,0.0005704791033619817,0.0005704791033619817,-0.0022358035001933617,-0.0022358035001933617,-0.0022358035001933617,0.0,0.0,0.0,0.0021937086208738627
1501,2018-10-27,0.0038508930387968787,-0.013131289155630294,0.018514315584454478,0.0038508930387968787,0.0038508930387968787,-0.002123326662408118,-0.002123326662408118,-0.002123326662408118,0.00026249211837423676,0.00026249211837423676,0.00026249211837423676,-0.002385818780782355,-0.002385818780782355,-0.002385818780782355,0.0,0.0,0.0,0.0017275663763887607
1502,2018-10-28,0.0038427530598885117,-0.013254896568206886,0.017649216263738318,0.0038427530598885117,0.0038427530598885117,-0.002182810931717874,-0.002182810931717874,-0.002182810931717874,0.00034884923000088713,0.00034884923000088713,0.00034884923000088713,-0.0025316601617187615,-0.0025316601617187615,-0.0025316601617187615,0.0,0.0,0.0,0.0016599421281706375
1503,2018-10-29,0.0038346130809801477,-0.015208778387951632,0.01662126701549731,0.0038346130809801477,0.0038346130809801477,-0.0030154211030490956,-0.0030154211030490956,-0.0030154211030490956,-0.000346095173709088,-0.000346095173709088,-0.000346095173709088,-0.0026693259293400075,-0.0026693259293400075,-0.0026693259293400075,0.0,0.0,0.0,0.000819191977931052
1504,2018-10-30,0.003826473102071778,-0.015571826908632814,0.01641622111109547,0.003826473102071778,0.003826473102071778,-0.0031731695511913387,-0.0031731695511913387,-0.0031731695511913387,-0.0003781292274236598,-0.0003781292274236598,-0.0003781292274236598,-0.0027950403237676784,-0.0027950403237676784,-0.0027950403237676784,0.0,0.0,0.0,0.0006533035508804394
1505,2018-10-31,0.003818333123163414,-0.01616797742885112,0.015820625656308603,0.003818333123163414,0.003818333123163414,-0.0032555020210990673,-0.0032555020210990673,-0.0032555020210990673,-0.0003501327214015658,-0.0003501327214015658,-0.0003501327214015658,-0.0029053692996975017,-0.0029053692996975017,-0.0029053692996975017,0.0,0.0,0.0,0.0005628311020643467
1506,2018-11-01,0.003810193144255047,-0.014457346671891871,0.01692094524085512,0.003810193144255047,0.003810193144255047,-0.0031047897415643353,-0.0031047897415643353,-0.0031047897415643353,-0.00010746332920447515,-0.00010746332920447515,-0.00010746332920447515,-0.00299732641235986,-0.00299732641235986,-0.00299732641235986,0.0,0.0,0.0,0.0007054034026907118
1507,2018-11-02,0.003802053165346683,-0.013878900900694973,0.016482697320585646,0.003802053165346683,0.003802053165346683,-0.002497986436126367,-0.002497986436126367,-0.002497986436126367,0.0005704791033616102,0.0005704791033616102,0.0005704791033616102,-0.003068465539487977,-0.003068465539487977,-0.003068465539487977,0.0,0.0,0.0,0.001304066729220316
1508,2018-11-03,0.0037939131864383135,-0.01515997217037925,0.01660193220039189,0.0037939131864383135,0.0037939131864383135,-0.002854465417768146,-0.002854465417768146,-0.002854465417768146,0.000262492118374274,0.000262492118374274,0.000262492118374274,-0.00311695753614242,-0.00311695753614242,-0.00311695753614242,0.0,0.0,0.0,0.0009394477686701674
1509,2018-11-04,0.0037857732075299495,-0.01444347034878467,0.017742553175294346,0.0037857732075299495,0.0037857732075299495,-0.0027927991653503097,-0.0027927991653503097,-0.0027927991653503097,0.00034884923000099295,0.00034884923000099295,0.00034884923000099295,-0.003141648395351303,-0.003141648395351303,-0.003141648395351303,0.0,0.0,0.0,0.0009929740421796398
1510,2018-11-05,0.0037776332286215825,-0.015389775237474928,0.01667506779995139,0.0037776332286215825,0.0037776332286215825,-0.003488192213211352,-0.003488192213211352,-0.003488192213211352,-0.00034609517370909527,-0.00034609517370909527,-0.00034609517370909527,-0.003142097039502257,-0.003142097039502257,-0.003142097039502257,0.0,0.0,0.0,0.0002894410154102305
1511,2018-11-06,0.0037694932497132185,-0.015622141169567404,0.015186718866337667,0.0037694932497132185,0.0037694932497132185,-0.0034967207063902744,-0.0034967207063902744,-0.0034967207063902744,-0.00037812922742383497,-0.00037812922742383497,-0.00037812922742383497,-0.00311859147896644,-0.00311859147896644,-0.00311859147896644,0.0,0.0,0.0,0.00027277254332294405
1512,2018-11-07,0.003761353270804849,-0.015804704893364756,0.015983236990968066,0.0037613532708048484,0.0037613532708048484,-0.0034222754484913415,-0.0034222754484913415,-0.0034222754484913415,-0.0003501327214010659,-0.0003501327214010659,-0.0003501327214010659,-0.0030721427270902755,-0.0030721427270902755,-0.0030721427270902755,0.0,0.0,0.0,0.00033907782231350735
1513,2018-11-08,0.003753213291896485,-0.014938520616676675,0.016976281348038687,0.003753213291896485,0.003753213291896485,-0.0031119198641830883,-0.0031119198641830883,-0.0031119198641830883,-0.00010746332920321076,-0.00010746332920321076,-0.00010746332920321076,-0.0030044565349798776,-0.0030044565349798776,-0.0030044565349798776,0.0,0.0,0.0,0.0006412934277133966
1514,2018-11-09,0.003745073312988118,-0.013374363490977884,0.017941318781442298,0.003745073312988118,0.003745073312988118,-0.0023474045816191404,-0.0023474045816191404,-0.0023474045816191404,0.0005704791033619761,0.0005704791033619761,0.0005704791033619761,-0.0029178836849811166,-0.0029178836849811166,-0.0029178836849811166,0.0,0.0,0.0,0.0013976687313689774
1515,2018-11-10,0.003736933334079754,-0.015225226753284176,0.017513602387860223,0.003736933334079754,0.003736933334079754,-0.0025528581196943845,-0.0025528581196943845,-0.0025528581196943845,0.0002624921183742624,0.0002624921183742624,0.0002624921183742624,-0.0028153502380686467,-0.0028153502380686467,-0.0028153502380686467,0.0,0.0,0.0,0.0011840752143853694
1516,2018-11-11,0.0037287933551713843,-0.014409194708693975,0.017001602547209685,0.0037287933551713843,0.0037287933551713843,-0.0023514205174703278,-0.0023514205174703278,-0.0023514205174703278,0.000348849230001372,0.000348849230001372,0.000348849230001372,-0.0027002697474716995,-0.0027002697474716995,-0.0027002697474716995,0.0,0.0,0.0,0.0013773728377010565
1517,2018-11-12,0.0037206533762630203,-0.014826610194732213,0.01681126067366617,0.0037206533762630203,0.0037206533762630203,-0.002922535183742555,-0.002922535183742555,-0.002922535183742555,-0.00034609517370843434,-0.00034609517370843434,-0.00034609517370843434,-0.002576440010034121,-0.002576440010034121,-0.002576440010034121,0.0,0.0,0.0,0.0007981181925204653
1518,2018-11-13,0.0037125133973546533,-0.01520911024693267,0.016875522894914275,0.0037125133973546533,0.0037125133973546533,-0.0028260566382005653,-0.0028260566382005653,-0.0028260566382005653,-0.0003781292274228598,-0.0003781292274228598,-0.0003781292274228598,-0.0024479274107777056,-0.0024479274107777056,-0.0024479274107777056,0.0,0.0,0.0,0.000886456759154088
1519,2018-11-14,0.0037043734184462893,-0.015029037332934642,0.01639703499527597,0.0037043734184462893,0.0037043734184462893,-0.0026690750314855667,-0.0026690750314855667,-0.0026690750314855667,-0.00035013272140056603,-0.00035013272140056603,-0.00035013272140056603,-0.0023189423100850007,-0.0023189423100850007,-0.0023189423100850007,0.0,0.0,0.0,0.0010352983869607226
1520,2018-11-15,0.00369623343953792,-0.014304214315163575,0.01681279926389044,0.00369623343953792,0.00369623343953792,-0.0023011725435694236,-0.0023011725435694236,-0.0023011725435694236,-0.00010746332920194637,-0.00010746332920194637,-0.00010746332920194637,-0.002193709214367477,-0.002193709214367477,-0.002193709214367477,0.0,0.0,0.0,0.0013950608959684965
1521,2018-11-16,0.0036880934606295557,-0.013582915013280562,0.017199136915726918,0.003688093460629556,0.003688093460629556,-0.0015058565476325232,-0.0015058565476325232,-0.0015058565476325232,0.000570479103362342,0.000570479103362342,0.000570479103362342,-0.002076335650994865,-0.002076335650994865,-0.002076335650994865,0.0,0.0,0.0,0.0021822369129970327
1522,2018-11-17,0.0036799534817211887,-0.013743950817443748,0.01707032557125612,0.0036799534817211887,0.0036799534817211887,-0.0017081916121066282,-0.0017081916121066282,-0.0017081916121066282,0.0002624921183744308,0.0002624921183744308,0.0002624921183744308,-0.0019706837304810593,-0.0019706837304810593,-0.0019706837304810593,0.0,0.0,0.0,0.0019717618696145607
1523,2018-11-18,0.0036718135028128247,-0.014040652248986868,0.01779902018550528,0.0036718135028128247,0.0036718135028128247,-0.0015313990912201735,-0.0015313990912201735,-0.0015313990912201735,0.0003488492300009768,0.0003488492300009768,0.0003488492300009768,-0.0018802483212211505,-0.0018802483212211505,-0.0018802483212211505,0.0,0.0,0.0,0.0021404144115926512
1524,2018-11-19,0.0036636735239044555,-0.01322159235998582,0.017067729978967085,0.0036636735239044555,0.0036636735239044555,-0.002154140759222171,-0.002154140759222171,-0.002154140759222171,-0.00034609517370947566,-0.00034609517370947566,-0.00034609517370947566,-0.0018080455855126953,-0.0018080455855126953,-0.0018080455855126953,0.0,0.0,0.0,0.0015095327646822846
1525,2018-11-20,0.003655533544996091,-0.01282548084035065,0.018462225708061514,0.0036555335449960907,0.0036555335449960907,-0.0021346445624056505,-0.0021346445624056505,-0.0021346445624056505,-0.000378129227424397,-0.000378129227424397,-0.000378129227424397,-0.0017565153349812534,-0.0017565153349812534,-0.0017565153349812534,0.0,0.0,0.0,0.0015208889825904406
1526,2018-11-21,0.0036473935660877245,-0.013448538350536077,0.017548312460082673,0.0036473935660877245,0.0036473935660877245,-0.0020775729885335703,-0.0020775729885335703,-0.0020775729885335703,-0.0003501327214014867,-0.0003501327214014867,-0.0003501327214014867,-0.0017274402671320832,-0.0017274402671320832,-0.0017274402671320832,0.0,0.0,0.0,0.0015698205775541542
1527,2018-11-22,0.0036392535871793575,-0.01505534340004739,0.017523535887830947,0.0036392535871793575,0.0036392535871793575,-0.0018293479830413972,-0.0018293479830413972,-0.0018293479830413972,-0.00010746332920401183,-0.00010746332920401183,-0.00010746332920401183,-0.0017218846538373856,-0.0017218846538373856,-0.0017218846538373856,0.0,0.0,0.0,0.0018099056041379603
1528,2018-11-23,0.003631113608270991,-0.013975830811729989,0.01774102289683631,0.003631113608270991,0.003631113608270991,-0.0011696753783101137,-0.0011696753783101137,-0.0011696753783101137,0.0005704791033621626,0.0005704791033621626,0.0005704791033621626,-0.0017401544816722763,-0.0017401544816722763,-0.0017401544816722763,0.0,0.0,0.0,0.0024614382299608774
1529,2018-11-24,0.0036229736293626265,-0.014236097538940319,0.01795430436898774,0.0036229736293626265,0.0036229736293626265,-0.0015192882912768895,-0.0015192882912768895,-0.0015192882912768895,0.0002624921183742879,0.0002624921183742879,0.0002624921183742879,-0.0017817804096511773,-0.0017817804096511773,-0.0017817804096511773,0.0,0.0,0.0,0.002103685338085737
1530,2018-11-25,0.00361483365045426,-0.014150513226026852,0.01831707651231377,0.00361483365045426,0.00361483365045426,-0.001496675001051658,-0.001496675001051658,-0.001496675001051658,0.00034884923000058144,0.00034884923000058144,0.00034884923000058144,-0.0018455242310522395,-0.0018455242310522395,-0.0018455242310522395,0.0,0.0,0.0,0.002118158649402602
1531,2018-11-26,0.003606693671545893,-0.014343281205696005,0.017375329788673836,0.003606693671545893,0.003606693671545893,-0.0022755039963637713,-0.0022755039963637713,-0.0022755039963637713,-0.0003460951737105169,-0.0003460951737105169,-0.0003460951737105169,-0.0019294088226532542,-0.0019294088226532542,-0.0019294088226532542,0.0,0.0,0.0,0.0013311896751821216
1532,2018-11-27,0.0035985536926375263,-0.014291362381468706,0.016126127770666444,0.0035985536926375263,0.0035985536926375263,-0.0024089000852871383,-0.0024089000852871383,-0.0024089000852871383,-0.00037812922742321,-0.00037812922742321,-0.00037812922742321,-0.0020307708578639286,-0.0020307708578639286,-0.0020307708578639286,0.0,0.0,0.0,0.001189653607350388
1533,2018-11-28,0.003590413713729162,-0.015038826880644462,0.017042596698475923,0.003590413713729162,0.003590413713729162,-0.0024964675924897916,-0.0024964675924897916,-0.0024964675924897916,-0.0003501327214014729,-0.0003501327214014729,-0.0003501327214014729,-0.002146334871088319,-0.002146334871088319,-0.002146334871088319,0.0,0.0,0.0,0.0010939461212393703
1534,2018-11-29,0.0035822737348207953,-0.015091515239179381,0.016747640731464508,0.0035822737348207953,0.0035822737348207953,-0.0023797699391198816,-0.0023797699391198816,-0.0023797699391198816,-0.00010746332920274742,-0.00010746332920274742,-0.00010746332920274742,-0.002272306609917134,-0.002272306609917134,-0.002272306609917134,0.0,0.0,0.0,0.0012025037957009137
1535,2018-11-30,0.0035741337559124283,-0.013976490379159608,0.017035204398222765,0.0035741337559124283,0.0035741337559124283,-0.001834003915646931,-0.001834003915646931,-0.001834003915646931,0.0005704791033612457,0.0005704791033612457,0.0005704791033612457,-0.0024044830190081763,-0.0024044830190081763,-0.0024044830190081763,0.0,0.0,0.0,0.0017401298402654974
1536,2018-12-01,0.0035659937770040617,-0.01434671132698729,0.01691711958539554,0.0035659937770040617,0.0035659937770040617,-0.00227588356455669,-0.00227588356455669,-0.00227588356455669,0.00026249211837414476,0.00026249211837414476,0.00026249211837414476,-0.0025383756829308345,-0.0025383756829308345,-0.0025383756829308345,0.0,0.0,0.0,0.0012901102124473719
1537,2018-12-02,0.0035578537904431156,-0.014180536502329099,0.015740996345851122,0.0035578537904431156,0.0035578537904431156,-0.002320494900413275,-0.002320494900413275,-0.002320494900413275,0.0003488492300006873,0.0003488492300006873,0.0003488492300006873,-0.0026693441304139628,-0.0026693441304139628,-0.0026693441304139628,0.0,0.0,0.0,0.0012373588900298407
1538,2018-12-03,0.003549713803882167,-0.014869686122540306,0.016247095873256474,0.003549713803882167,0.003549713803882167,-0.0031388302564247053,-0.0031388302564247053,-0.0031388302564247053,-0.00034609517370882205,-0.00034609517370882205,-0.00034609517370882205,-0.002792735082715883,-0.002792735082715883,-0.002792735082715883,0.0,0.0,0.0,0.00041088354745746165
1539,2018-12-04,0.003541573817321221,-0.0164371735880745,0.015201465495919761,0.003541573817321221,0.003541573817321221,-0.003282152751456526,-0.003282152751456526,-0.003282152751456526,-0.0003781292274235971,-0.0003781292274235971,-0.0003781292274235971,-0.002904023524032929,-0.002904023524032929,-0.002904023524032929,0.0,0.0,0.0,0.0002594210658646949
1540,2018-12-05,0.003533433830760272,-0.015539702746143035,0.015720438243400553,0.003533433830760272,0.003533433830760272,-0.003349084110290748,-0.003349084110290748,-0.003349084110290748,-0.000350132721400973,-0.000350132721400973,-0.000350132721400973,-0.0029989513888897747,-0.0029989513888897747,-0.0029989513888897747,0.0,0.0,0.0,0.0001843497204695242
1541,2018-12-06,0.0035252938441993234,-0.01548055836125312,0.015204874064651744,0.0035252938441993234,0.0035252938441993234,-0.0031811230323165185,-0.0031811230323165185,-0.0031811230323165185,-0.00010746332920268064,-0.00010746332920268064,-0.00010746332920268064,-0.0030736597031138374,-0.0030736597031138374,-0.0030736597031138374,0.0,0.0,0.0,0.0003441708118828049
1542,2018-12-07,0.0035171538576383747,-0.014920930070199382,0.017408298017351505,0.0035171538576383747,0.0035171538576383747,-0.002554331077527905,-0.002554331077527905,-0.002554331077527905,0.0005704791033623491,0.0005704791033623491,0.0005704791033623491,-0.003124810180890254,-0.003124810180890254,-0.003124810180890254,0.0,0.0,0.0,0.0009628227801104696
1543,2018-12-08,0.0035090138710774286,-0.014906477170859446,0.016281622772141634,0.0035090138710774286,0.0035090138710774286,-0.0028872004476115615,-0.0028872004476115615,-0.0028872004476115615,0.0002624921183744445,0.0002624921183744445,0.0002624921183744445,-0.0031496925659860063,-0.0031496925659860063,-0.0031496925659860063,0.0,0.0,0.0,0.0006218134234658671
1544,2018-12-09,0.00350087388451648,-0.015151396356599718,0.01684608019428178,0.00350087388451648,0.00350087388451648,-0.002797465172690795,-0.002797465172690795,-0.002797465172690795,0.0003488492300005653,0.0003488492300005653,0.0003488492300005653,-0.0031463144026913606,-0.0031463144026913606,-0.0031463144026913606,0.0,0.0,0.0,0.0007034087118256848
1545,2018-12-10,0.0034927338979555333,-0.015294307006254882,0.01449387525054438,0.0034927338979555333,0.0034927338979555333,-0.0034595655937999354,-0.0034595655937999354,-0.0034595655937999354,-0.0003460951737098632,-0.0003460951737098632,-0.0003460951737098632,-0.0031134704200900722,-0.0031134704200900722,-0.0031134704200900722,0.0,0.0,0.0,3.316830415559793e-05
1546,2018-12-11,0.003484593911394585,-0.016296976678584266,0.015174557390195915,0.003484593911394585,0.003484593911394585,-0.0034289185249613803,-0.0034289185249613803,-0.0034289185249613803,-0.00037812922742398405,-0.00037812922742398405,-0.00037812922742398405,-0.003050789297537396,-0.003050789297537396,-0.003050789297537396,0.0,0.0,0.0,5.56753864332047e-05
1547,2018-12-12,0.0034764539248336385,-0.015557545808160517,0.015074264839550856,0.0034764539248336385,0.0034764539248336385,-0.0033088889542594114,-0.0033088889542594114,-0.0033088889542594114,-0.00035013272140047306,-0.00035013272140047306,-0.00035013272140047306,-0.002958756232858938,-0.002958756232858938,-0.002958756232858938,0.0,0.0,0.0,0.00016756497057422715
1548,2018-12-13,0.00346831393827269,-0.01582151488712131,0.015590069125068662,0.0034683139382726894,0.0034683139382726894,-0.0029461737678444966,-0.0029461737678444966,-0.0029461737678444966,-0.00010746332920261388,-0.00010746332920261388,-0.00010746332920261388,-0.0028387104386418827,-0.0028387104386418827,-0.0028387104386418827,0.0,0.0,0.0,0.0005221401704281932
1549,2018-12-14,0.003460173951711741,-0.013247422601660322,0.016732437841658558,0.003460173951711741,0.003460173951711741,-0.002122338322168799,-0.002122338322168799,-0.002122338322168799,0.0005704791033614322,0.0005704791033614322,0.0005704791033614322,-0.0026928174255302314,-0.0026928174255302314,-0.0026928174255302314,0.0,0.0,0.0,0.001337835629542942
1550,2018-12-15,0.0034520339651507924,-0.01463974519378133,0.016326944477912417,0.0034520339651507924,0.0034520339651507924,-0.002261524554645032,-0.002261524554645032,-0.002261524554645032,0.00026249211837430154,0.00026249211837430154,0.00026249211837430154,-0.0025240166730193343,-0.0025240166730193343,-0.0025240166730193343,0.0,0.0,0.0,0.0011905094105057602
1551,2018-12-16,0.0034438939785898463,-0.013827065848848607,0.016516649316308096,0.0034438939785898463,0.0034438939785898463,-0.001987096785987753,-0.001987096785987753,-0.001987096785987753,0.0003488492300006711,0.0003488492300006711,0.0003488492300006711,-0.0023359460159884243,-0.0023359460159884243,-0.0023359460159884243,0.0,0.0,0.0,0.0014567971926020933
1552,2018-12-17,0.0034357539920288976,-0.015158866674698223,0.017210803519605692,0.0034357539920288976,0.0034357539920288976,-0.0024789399413239336,-0.0024789399413239336,-0.0024789399413239336,-0.00034609517370920234,-0.00034609517370920234,-0.00034609517370920234,-0.002132844767614731,-0.002132844767614731,-0.002132844767614731,0.0,0.0,0.0,0.0009568140507049639
1553,2018-12-18,0.0034276140054679514,-0.015598227008889385,0.016457388602912303,0.0034276140054679514,0.0034276140054679514,-0.002297567463056549,-0.002297567463056549,-0.002297567463056549,-0.0003781292274243712,-0.0003781292274243712,-0.0003781292274243712,-0.0019194382356321781,-0.0019194382356321781,-0.0019194382356321781,0.0,0.0,0.0,0.0011300465424114023
1554,2018-12-19,0.0034194740189070027,-0.014148789250077011,0.016515878526557795,0.0034194740189070027,0.0034194740189070027,-0.002050939571726756,-0.002050939571726756,-0.002050939571726756,-0.00035013272140187976,-0.00035013272140187976,-0.00035013272140187976,-0.0017008068503248763,-0.0017008068503248763,-0.0017008068503248763,0.0,0.0,0.0,0.0013685344471802466
1555,2018-12-20,0.0034113340323460566,-0.013643424706216847,0.01677126055656689,0.0034113340323460566,0.0034113340323460566,-0.0015897069213373044,-0.0015897069213373044,-0.0015897069213373044,-0.0001074633292034817,-0.0001074633292034817,-0.0001074633292034817,-0.001482243592133823,-0.001482243592133823,-0.001482243592133823,0.0,0.0,0.0,0.0018216271110087522
1556,2018-12-21,0.003403194045785108,-0.012587204410720487,0.018426780783476957,0.003403194045785108,0.003403194045785108,-0.0006986246668832738,-0.0006986246668832738,-0.0006986246668832738,0.0005704791033610606,0.0005704791033610606,0.0005704791033610606,-0.0012691037702443344,-0.0012691037702443344,-0.0012691037702443344,0.0,0.0,0.0,0.002704569378901834
1557,2018-12-22,0.003395054059224162,-0.011662257743983788,0.0175766418580989,0.003395054059224162,0.003395054059224162,-0.0008041593314538771,-0.0008041593314538771,-0.0008041593314538771,0.00026249211837415864,0.00026249211837415864,0.00026249211837415864,-0.0010666514498280358,-0.0010666514498280358,-0.0010666514498280358,0.0,0.0,0.0,0.002590894727770285
1558,2018-12-23,0.0033869140726632105,-0.012827632592031193,0.017012874586508624,0.0033869140726632105,0.0033869140726632105,-0.0005310577171194897,-0.0005310577171194897,-0.0005310577171194897,0.00034884923000027586,0.00034884923000027586,0.00034884923000027586,-0.0008799069471197657,-0.0008799069471197657,-0.0008799069471197657,0.0,0.0,0.0,0.0028558563555437207
1559,2018-12-24,0.0033787740861022644,-0.012872564877767074,0.01779471374997813,0.0033787740861022644,0.0033787740861022644,-0.0010595949778026837,-0.0010595949778026837,-0.0010595949778026837,-0.0003460951737085415,-0.0003460951737085415,-0.0003460951737085415,-0.0007134998040941421,-0.0007134998040941421,-0.0007134998040941421,0.0,0.0,0.0,0.0023191791082995804
1560,2018-12-25,0.0033706340995413157,-0.013373059069215841,0.018334132351621697,0.0033706340995413157,0.0033706340995413157,-0.0009496607455745251,-0.0009496607455745251,-0.0009496607455745251,-0.00037812922742318423,-0.00037812922742318423,-0.00037812922742318423,-0.0005715315181513409,-0.0005715315181513409,-0.0005715315181513409,0.0,0.0,0.0,0.0024209733539667906
1561,2018-12-26,0.0033624941129803696,-0.013074108710764813,0.017438210672562342,0.0033624941129803696,0.0033624941129803696,-0.0008075847615981101,-0.0008075847615981101,-0.0008075847615981101,-0.0003501327213999593,-0.0003501327213999593,-0.0003501327213999593,-0.0004574520401981506,-0.0004574520401981506,-0.0004574520401981506,0.0,0.0,0.0,0.0025549093513822594
1562,2018-12-27,0.003354354126419421,-0.013044568637963602,0.01955358195671871,0.003354354126419421,0.003354354126419421,-0.00048141700371195597,-0.00048141700371195597,-0.00048141700371195597,-0.00010746332920221732,-0.00010746332920221732,-0.00010746332920221732,-0.0003739536745097387,-0.0003739536745097387,-0.0003739536745097387,0.0,0.0,0.0,0.0028729371227074647
1563,2018-12-28,0.0033462141398584748,-0.013013375367678718,0.018305522948679702,0.0033462141398584748,0.0033462141398584748,0.0002475935771614546,0.0002475935771614546,0.0002475935771614546,0.0005704791033621639,0.0005704791033621639,0.0005704791033621639,-0.0003228855262007094,-0.0003228855262007094,-0.0003228855262007094,0.0,0.0,0.0,0.003593807717019929
1564,2018-12-29,0.003338074153297526,-0.013436340774517195,0.017253852912867754,0.003338074153297526,0.003338074153297526,-4.269894298077456e-05,-4.269894298077456e-05,-4.269894298077456e-05,0.00026249211837401563,0.00026249211837401563,0.00026249211837401563,-0.0003051910613547902,-0.0003051910613547902,-0.0003051910613547902,0.0,0.0,0.0,0.0032953752103167516
1565,2018-12-30,0.00332993416673658,-0.012677385670555714,0.019688554279041027,0.00332993416673658,0.00332993416673658,2.797854258735753e-05,2.797854258735753e-05,2.797854258735753e-05,0.00034884923000065495,0.00034884923000065495,0.00034884923000065495,-0.0003208706874132974,-0.0003208706874132974,-0.0003208706874132974,0.0,0.0,0.0,0.0033579127093239375
1566,2018-12-31,0.0033217941801756312,-0.013842560554151544,0.018072122873209934,0.0033217941801756317,0.0033217941801756317,-0.0007150657202634339,-0.0007150657202634339,-0.0007150657202634339,-0.0003460951737085487,-0.0003460951737085487,-0.0003460951737085487,-0.00036897054655488527,-0.00036897054655488527,-0.00036897054655488527,0.0,0.0,0.0,0.0026067284599121973
1567,2019-01-01,0.0033136541936146825,-0.013510941416736795,0.017583588834878146,0.0033136541936146825,0.0033136541936146825,-0.0008257271906730707,-0.0008257271906730707,-0.0008257271906730707,-0.0003781292274222089,-0.0003781292274222089,-0.0003781292274222089,-0.0004475979632508618,-0.0004475979632508618,-0.0004475979632508618,0.0,0.0,0.0,0.002487927002941612
1568,2019-01-02,0.003305514207053734,-0.013209295088358048,0.017093575317480528,0.003305514207053734,0.003305514207053734,-0.0009040959424012936,-0.0009040959424012936,-0.0009040959424012936,-0.00035013272140088013,-0.00035013272140088013,-0.00035013272140088013,-0.0005539632210004135,-0.0005539632210004135,-0.0005539632210004135,0.0,0.0,0.0,0.0024014182646524404
1569,2019-01-03,0.0032973742204927877,-0.012517141435816304,0.01807575430480978,0.0032973742204927877,0.0032973742204927877,-0.0007919099139616027,-0.0007919099139616027,-0.0007919099139616027,-0.00010746332920308517,-0.00010746332920308517,-0.00010746332920308517,-0.0006844465847585174,-0.0006844465847585174,-0.0006844465847585174,0.0,0.0,0.0,0.0025054643065311848
1570,2019-01-04,0.003289234233931839,-0.01127129713587412,0.018793797536951512,0.0032892342339318386,0.0032892342339318386,-0.000264209653796387,-0.000264209653796387,-0.000264209653796387,0.0005704791033612471,0.0005704791033612471,0.0005704791033612471,-0.0008346887571576341,-0.0008346887571576341,-0.0008346887571576341,0.0,0.0,0.0,0.003025024580135452
1571,2019-01-05,0.003281094247370893,-0.012237725144319603,0.018090804981671402,0.003281094247370893,0.003281094247370893,-0.0007372101612618405,-0.0007372101612618405,-0.0007372101612618405,0.00026249211837431525,0.00026249211837431525,0.00026249211837431525,-0.000999702279636156,-0.000999702279636156,-0.000999702279636156,0.0,0.0,0.0,0.0025438840861090523
1572,2019-01-06,0.003272954260809944,-0.013413099073685071,0.017749259479634124,0.003272954260809944,0.003272954260809944,-0.0008251515539055801,-0.0008251515539055801,-0.0008251515539055801,0.00034884923000025965,0.00034884923000025965,0.00034884923000025965,-0.0011740007839058397,-0.0011740007839058397,-0.0011740007839058397,0.0,0.0,0.0,0.002447802706904364
1573,2019-01-07,0.003264814274248998,-0.013808855314486227,0.017631946242246503,0.003264814274248998,0.003264814274248998,-0.0016978376565570728,-0.0016978376565570728,-0.0016978376565570728,-0.00034609517370959,-0.00034609517370959,-0.00034609517370959,-0.0013517424828474829,-0.0013517424828474829,-0.0013517424828474829,0.0,0.0,0.0,0.0015669766176919253
1574,2019-01-08,0.0032566742876880494,-0.013863859172274316,0.017253980976035636,0.0032566742876880494,0.0032566742876880494,-0.0019050131054110019,-0.0019050131054110019,-0.0019050131054110019,-0.0003781292274239582,-0.0003781292274239582,-0.0003781292274239582,-0.0015268838779870437,-0.0015268838779870437,-0.0015268838779870437,0.0,0.0,0.0,0.0013516611822770475
1575,2019-01-09,0.0032485343011271033,-0.01485844492259742,0.018430474131801988,0.0032485343011271033,0.0032485343011271033,-0.0020434720869392207,-0.0020434720869392207,-0.0020434720869392207,-0.0003501327214003803,-0.0003501327214003803,-0.0003501327214003803,-0.0016933393655388404,-0.0016933393655388404,-0.0016933393655388404,0.0,0.0,0.0,0.0012050622141878825
1576,2019-01-10,0.003240394314566152,-0.01352755090914945,0.01779824123418823,0.003240394314566152,0.003240394314566152,-0.0019526055824543836,-0.0019526055824543836,-0.0019526055824543836,-0.000107463329203953,-0.000107463329203953,-0.000107463329203953,-0.0018451422532504305,-0.0018451422532504305,-0.0018451422532504305,0.0,0.0,0.0,0.0012877887321117683
1577,2019-01-11,0.003232254328005206,-0.013382948527170918,0.017139700245215793,0.003232254328005206,0.003232254328005206,-0.0014061235578129887,-0.0014061235578129887,-0.0014061235578129887,0.000570479103361613,0.000570479103361613,0.000570479103361613,-0.0019766026611746017,-0.0019766026611746017,-0.0019766026611746017,0.0,0.0,0.0,0.001826130770192217
